material_id,strenght,lightweight,stiffness,shear_resistance,poison_ratio
48,0.253330044400592,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
49,0.23926985693142575,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
50,0.20547607301430687,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
51,0.3468179575727676,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
52,0.31993093241243215,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
53,0.25703009373458313,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
54,0.8145041933892452,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
55,0.34385791810557476,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
56,0.2501233349777997,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
57,0.4163788850518007,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
58,0.8300444005920079,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
59,0.24864331524420324,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
60,0.20300937345831277,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
61,0.7380365071534287,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
62,0.3892451899358658,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
63,0.2405032067094228,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
64,0.8179575727676369,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
65,0.44203256043413913,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
66,0.24938332511100147,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
67,0.8776517020226936,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
68,0.2861371484953133,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
69,0.22372964972866305,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
70,0.50419338924519,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
71,0.27627035027133695,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
72,0.8517513566847558,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
73,0.20794277257030094,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
74,0.1941292550567341,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
75,0.2816970892945239,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
76,0.2585101134681796,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
77,0.753330044400592,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
78,0.7481499753330044,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
79,0.2881105081401085,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
80,0.18944252590034533,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
81,0.8231376418352244,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
82,0.3211642821904292,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
83,0.23088307844104589,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
84,0.8825851011346818,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
85,0.3431179082387765,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
86,0.2222496299950666,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
87,0.9659595461272817,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
88,0.3593981253083374,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
89,0.24222989639861864,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
90,0.8690182535767144,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
91,0.22027627035027134,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
92,0.20325604341391218,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
93,0.24222989639861864,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
94,0.2069560927479033,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
95,0.7516033547113962,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
96,0.8470646275283671,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
97,0.3983719782930439,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
98,0.24765663542180563,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
99,0.8670448939319191,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
100,0.7617168228909719,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
101,0.3549580661075481,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
102,0.2498766650222003,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
103,0.8774050320670942,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
104,0.3490379871731623,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
105,0.2868771583621115,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
106,1.0,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
107,0.7804637395165269,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
108,0.3406512086827824,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
109,0.2868771583621115,0.850974930362117,0.9178082191780822,0.07133243606998654,0.6666666666666666
110,0.2651702022693636,0.8746518105849582,0.821917808219178,0.9650067294751009,0.6666666666666666
111,0.31623088307844105,0.8746518105849582,0.821917808219178,0.9650067294751009,0.6666666666666666
112,0.4181055747409965,0.8746518105849582,0.821917808219178,0.9650067294751009,0.6666666666666666
113,0.5034533793783917,0.8746518105849582,0.821917808219178,0.9650067294751009,0.6666666666666666
114,0.5288603848051308,0.8746518105849582,0.821917808219178,0.9650067294751009,0.6666666666666666
115,0.24814997533300445,0.8746518105849582,0.821917808219178,0.9650067294751009,0.6666666666666666
116,0.31623088307844105,0.8746518105849582,0.821917808219178,0.9650067294751009,0.6666666666666666
117,0.2311297483966453,0.8746518105849582,0.821917808219178,0.9650067294751009,0.6666666666666666
118,0.31623088307844105,0.8746518105849582,0.821917808219178,0.9650067294751009,0.6666666666666666
119,0.4181055747409965,0.8746518105849582,0.821917808219178,0.9650067294751009,0.6666666666666666
120,0.5034533793783917,0.8746518105849582,0.821917808219178,0.9650067294751009,0.6666666666666666
121,0.5288603848051308,0.8746518105849582,0.821917808219178,0.9650067294751009,0.6666666666666666
122,0.19215589541193884,0.8746518105849582,0.821917808219178,0.9650067294751009,0.6666666666666666
123,0.31623088307844105,0.8746518105849582,0.821917808219178,0.9650067294751009,0.6666666666666666
124,0.20572274296990625,0.8746518105849582,0.821917808219178,0.9650067294751009,0.6666666666666666
125,0.18870251603354712,0.8746518105849582,0.821917808219178,0.9650067294751009,0.6666666666666666
126,0.18006906758756783,0.8746518105849582,0.821917808219178,0.9650067294751009,0.6666666666666666
127,0.16329551060680808,0.8746518105849582,0.821917808219178,0.9650067294751009,0.6666666666666666
128,0.18352244696595954,0.8746518105849582,0.821917808219178,0.9650067294751009,0.6666666666666666
129,0.18006906758756783,0.8746518105849582,0.821917808219178,0.9650067294751009,0.6666666666666666
130,0.1973359644795264,0.8746518105849582,0.821917808219178,0.9650067294751009,0.6666666666666666
131,0.20572274296990625,0.8746518105849582,0.821917808219178,0.9650067294751009,0.6666666666666666
132,0.2311297483966453,0.8746518105849582,0.821917808219178,0.9650067294751009,0.6666666666666666
133,0.18006906758756783,0.8746518105849582,0.821917808219178,0.9650067294751009,0.6666666666666666
134,0.15984213122841637,0.8746518105849582,0.821917808219178,0.9650067294751009,0.6666666666666666
135,0.1973359644795264,0.8746518105849582,0.821917808219178,0.9650067294751009,0.6666666666666666
136,0.18352244696595954,0.8746518105849582,0.821917808219178,0.9650067294751009,0.6666666666666666
137,0.19190922545633943,0.8746518105849582,0.821917808219178,0.9650067294751009,0.6666666666666666
138,0.19190922545633943,0.8746518105849582,0.821917808219178,0.9650067294751009,0.6666666666666666
139,0.17168228909718797,0.8746518105849582,0.8698630136986302,1.0,0.6666666666666666
140,0.5458806117414899,0.8746518105849582,0.8698630136986302,1.0,0.6666666666666666
141,0.16329551060680808,0.8746518105849582,0.8698630136986302,1.0,0.6666666666666666
